Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q6DQ20	HEMA_I02A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Chicken/Hong Kong/37.4/2002 H5N1 genotype X2)	567
Q6DQ19	HEMA_I02A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Silky Chicken/Hong Kong/YU100/2002 H5N1 genotype X3)	567
Q6J8E7	HEMA_I02A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Chicken/Hong Kong/96.1/2002 H5N1 genotype Y)	566
Q6DQ18	HEMA_I02A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Chicken/Hong Kong/YU22/2002 H5N1 genotype Z)	559
Q6DQ15	HEMA_I02A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Teal/China/2978.1/2002 H5N1 genotype W)	545
Q6J8F6	HEMA_I03A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Hong Kong/212/2003 H5N1 genotype Z+)	551
Q6DPZ9	HEMA_I03A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Chicken/Shantou/4231/2003 H5N1 genotype V)	565
Q2F4V2	HEMA_I05A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Goose/Guangxi/345/2005 H5N1 genotype G)	565
B4URD6	HEMA_I06A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Russia:St.Petersburg/8/2006 H1N1)	565
A8C8J4	HEMA_I07A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USA:Texas/UR06-0195/2007 H1N1)	565
Q9WFX3	HEMA_I18A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Brevig Mission/1/1918 H1N1) (Influenza A virus (strain A/South Carolina/1/1918 H1N1))	566
Q9WCD9	HEMA_I30A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Swine/Iowa/15/1930 H1N1)	566
P03454	HEMA_I33A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Wilson-Smith/1933 H1N1) (Influenza A virus (strain A/WS/1933 H1N1))	565
P03459	HEMA_I34A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Fowl plague virus/Rostock/8/1934 H7N1)	563
P03452	HEMA_I34A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)	565
A4GCL9	HEMA_I35A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USA:Phila/1935 H1N1)	566
A4GCI6	HEMA_I36A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Henry/1936 H1N1)	566
Q0HD60	HEMA_I40A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Hickox/1940 H1N1)	566
A4GCK8	HEMA_I43A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USA:Iowa/1943 H1N1)	565
A4U6V2	HEMA_I45A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USA:Huston/AA/1945 H1N1)	566
P12581	HEMA_I49A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Chicken/Germany/n/1949 H10N7)	561
Q0A448	HEMA_I49A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Germany/1949 H10N7)	561
A4U7A6	HEMA_I51A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USA:Albany/12/1951 H1N1)	566
P03444	HEMA_I53A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Manitoba/1/1953 H10N7)	106
P18876	HEMA_I54A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Leningrad/1/1954 H1N1)	566
A4K143	HEMA_I54A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Malaysia:Malaya/302/1954 H1N1)	566
P19696	HEMA_I56A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Czechoslovakia/1956 H4N6)	564
P04661	HEMA_I56A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/England/1/1956 H11N6)	565
P26101	HEMA_I56A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Prague/1/1956 H7N7)	570
P03451	HEMA_I57A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Japan/305/1957 H2N2)	562
P03450	HEMA_I57A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/RI/5-/1957 H2N2)	108
Q67333	HEMA_I57A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Singapore/1/1957 H2N2)	562
P09345	HEMA_I59A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Chicken/Scotland/1959 H5N1)	564
Q9IFF7	HEMA_I60A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Ann Arbor/6/1960 H2N2)	339
P04659	HEMA_I60A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Ukraine/1/1960 H11N9)	100
Q82509	HEMA_I61A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Tern/South Africa/1961 H5N3)	568
Q9WCD8	HEMA_I61A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Swine/Wisconsin/1/1961 H1N1)	566
P26094	HEMA_I63A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Cambridge/1/1963 H7N7)	570
P15658	HEMA_I63A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Miami/1/1963 H3N8)	565
P03442	HEMA_I63A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Ukraine/1/1963 H3N8)	566
P17002	HEMA_I63A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Uruguay/1/1963 H3N8)	565
P26096	HEMA_I64A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/C.Detroit/1/1964 H7N7)	570
P26097	HEMA_I64A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Detroit/1/1964 H7N7)	570
P16060	HEMA_I66A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Ontario/7732/1966 H5N9)	565
P03457	HEMA_I66A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Wisconsin/1/1966 H9N2)	560
P26098	HEMA_I66A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Lexington/1/1966 H7N7)	570
A8C8W3	HEMA_I67A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Swine/Wisconsin/1/1967 H1N1)	566
P03437	HEMA_I68A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Aichi/2/1968 H3N2)	566
P03456	HEMA_I68A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Ontario/6118/1968 H8N4)	565
Q91MA7	HEMA_I68A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Hong Kong/1/1968 H3N2)	566
Q67143	HEMA_I68A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Korea/426/1968 H2N2)	562
P03436	HEMA_I68A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Northern Territory/60/1968 H3N2) (Influenza A virus (strain NT60)) (Influenza A virus (strain A/NT/60/1968 H3N2))	566
P04664	HEMA_I69A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/England/878/1969 H3N2)	328
P04663	HEMA_I70A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Qu/7/1970 H3N2)	328
P03449	HEMA_I71A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/1/1971 H3N2)	566
P03458	HEMA_I71A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Oregon/1971 H7N3)	560
P17000	HEMA_I71A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Tokyo/1971 H3N2)	565
P16994	HEMA_I72A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Algiers/1972 H3N8)	565
P19106	HEMA_I72A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Udorn/307/1972 H3N2)	566
P03439	HEMA_I72A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/102/1972 H3N2)	566
Q2ICR0	HEMA_I72A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/101/1972 H3N2)	566
P03448	HEMA_I72A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Shearwater/Australia/1972 H6N5)	566
P26103	HEMA_I72A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Switzerland/137/1972 H7N7)	570
P26095	HEMA_I73A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Cambridge/1/1973 H7N7)	570
P26099	HEMA_I73A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/London/1416/1973 H7N7)	570
Q1PUD9	HEMA_I73A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Port Chalmers/1/1973 H3N2)	566
P26135	HEMA_I74A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Memphis/928/1974 H3N8)	566
Q30NQ1	HEMA_I75A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Beijing/39/1975 H3N2)	566
P03447	HEMA_I75A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Shearwater/Australia/1975 H5N3)	109
P43257	HEMA_I75A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hong Kong/7/1975 H3N2)	550
P03435	HEMA_I75A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Victoria/3/1975 H3N2)	567
P19695	HEMA_I75A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Chicken/Alabama/1/1975 H4N8)	564
P04662	HEMA_I75A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9)	83
P03443	HEMA_I76A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Alberta/28/1976 H4N6)	564
P03446	HEMA_I76A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Alberta/60/1976 H12N5)	564
P26134	HEMA_I76A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Alberta/78/1976 H3N8)	566
P26562	HEMA_I76A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Alberta/35/1976 H1N1)	566
Q2RFA5	HEMA_I76A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/110/1976 H3N2)	566
P16995	HEMA_I76A8	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Fontainebleau/1976 H3N8) (Influenza A virus (strain A/Equine/France/1/1976 H3N8))	565
P43260	HEMA_I76AC	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Goose/Hong Kong/10/1976 H3)	550
P43258	HEMA_I76AD	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hong Kong/64/1976 H3)	550
P03445	HEMA_I76AH	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Memphis/546/1976 H11N9)	100
P03455	HEMA_I76AI	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Swine/New Jersey/11/1976 H1N1)	566
P16997	HEMA_I76AJ	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/New Market/1976 H3N8)	565
P19697	HEMA_I76AK	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/New Zealand/31/1976 H4N6)	564
P26102	HEMA_I76AL	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Sao Paulo/1/1976 H7N7)	570
P26139	HEMA_I77A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Swine/Colorado/1/1977 H3N2)	566
P12582	HEMA_I77A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hokkaido/5/1977 H3N8)	550
P43259	HEMA_I77A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hong Kong/231/1977 H3)	550
P03440	HEMA_I77A8	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/England/321/1977 H3N2)	566
P26100	HEMA_I77A9	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/New Market/1/1977 H7N7)	570
A4GBX7	HEMA_I77AA	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Brazil/11/1978 H1N1)	566
P03453	HEMA_I77AB	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/USSR/90/1977 H1N1)	566
P13103	HEMA_I77AF	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Gull/Maryland/704/1977 H13N6)	566
P19694	HEMA_I77AG	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Budgerigar/Hokkaido/1/1977 H4N6)	564
Q67282	HEMA_I78A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Mallard/New York/6750/1978 H2N2)	562
P26138	HEMA_I78A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Mallard/New York/6874/1978 H3N2)	566
Q2VNF2	HEMA_I78A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/2/1978 H3N2)	566
Q2VND2	HEMA_I78A8	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/18/1978 H3N2)	566
P11133	HEMA_I78A9	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Swine/Hong Kong/81/1978 H3N2)	550
P04660	HEMA_I78AE	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/New York/12/1978 H11N6)	100
P03441	HEMA_I79A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Bangkok/1/1979 H3N2)	550
P18875	HEMA_I79A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Kiev/59/1979 H1N1)	566
P19698	HEMA_I79A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Grey teal/Australia/2/1979 H4N4)	564
Q9WCE3	HEMA_I80A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Australia/749/1980 H1N1)	566
Q6LEJ4	HEMA_I80A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Seal/Massachusetts/1/1980 H7N7)	560
Q2RCH5	HEMA_I80A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Memphis/4/1980 H3N2)	566
P12583	HEMA_I80A6	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Duck/Hokkaido/8/1980 H3N8)	566
P12584	HEMA_I80A7	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hokkaido/33/1980 H3N8)	550
P19702	HEMA_I80A8	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Minnesota/833/1980 H4N2)	564
A4GCJ7	HEMA_I80AA	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/India/6263/1980 H1N1)	566
P16998	HEMA_I80AB	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Romania/1980 H3N8)	565
Q0A3Y1	HEMA_I80AD	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Gull/Minnesota/945/1980 H13N6)	566
Q82559	HEMA_I81A2	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Equine/Kentucky/1/1981)	565
Q9WCE1	HEMA_I81A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Turkey/Minnesota/1661/1981 H1N1)	566
P26137	HEMA_I82A0	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Mallard/Astrakhan/244/1982 H14N6) (Influenza A virus (strain A/Mallard/Gurjev/244/1982 H14N6))	563
P26136	HEMA_I82A1	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Mallard/Astrakhan/263/1982 H14N5) (Influenza A virus (strain A/Mallard/Gurjev/263/1982 H14N5))	568
P26142	HEMA_I82A2	reviewed	Hemagglutinin (Fragment)	HA	Influenza A virus (strain A/Camel/Mongolia/1982 H1N1)	122
P19701	HEMA_I82A3	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Seal/Massachusetts/133/1982 H4N5)	564
P11134	HEMA_I82A4	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Swine/Hong Kong/126/1982 H3N2)	550
P12585	HEMA_I82A5	reviewed	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain] (Fragment)	HA	Influenza A virus (strain A/Duck/Hokkaido/7/1982 H3N8)	550
