Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q6G5A8	COAE_BARHE	reviewed	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE BH00040	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	195
Q6G4C6	COXX_BARHE	reviewed	Protoheme IX farnesyltransferase (EC 2.5.1.-) (Heme B farnesyltransferase) (Heme O synthase)	ctaB BH04400	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	312
Q6G3L5	CTAA_BARHE	reviewed	Heme A synthase (HAS) (EC 1.3.-.-) (Cytochrome aa3-controlling protein)	ctaA BH07520	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	358
Q6G468	DAPA_BARHE	reviewed	4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7)	dapA BH05000	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	294
Q6G2G3	DAPB_BARHE	reviewed	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	dapB BH12440	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	267
Q6G549	DAPD_BARHE	reviewed	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)	dapD BH00720	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	282
Q6G567	DAPE_BARHE	reviewed	Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)	dapE BH00520	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	390
Q6G1L7	DAPF_BARHE	reviewed	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7)	dapF BH16600	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	283
Q6G2Q8	DDL_BARHE	reviewed	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl BH11210	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	306
Q6G5F0	DEF_BARHE	reviewed	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def BH00760	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	176
P54925	DEGPL_BARHE	reviewed	Probable periplasmic serine endoprotease DegP-like (EC 3.4.21.107) (Antigen HtrA) (Protease Do)	htrA BH04770	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	503
Q6G5J7	DER_BARHE	reviewed	GTPase Der (GTP-binding protein EngA)	der engA BH04080	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	475
Q6G317	DGTL1_BARHE	reviewed	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	BH09970	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	400
Q6G526	DNAA_BARHE	reviewed	Chromosomal replication initiator protein DnaA	dnaA BH01180	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	494
Q6G553	DNAJ_BARHE	reviewed	Chaperone protein DnaJ	dnaJ BH00660	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	381
Q6G554	DNAK_BARHE	reviewed	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BH00650	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	630
Q6G2R5	DNLJ_BARHE	reviewed	DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA BH11140	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	716
Q6G202	DUT_BARHE	reviewed	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	dut BH14690	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	184
Q6G4D1	DXS_BARHE	reviewed	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	dxs BH04350	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	640
Q8KQB3	EFG_BARHE	reviewed	Elongation factor G (EF-G)	fusA BH10540	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	694
Q6G1Z7	EFP_BARHE	reviewed	Elongation factor P (EF-P)	efp BH15020	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	191
Q6G5C8	EFTS_BARHE	reviewed	Elongation factor Ts (EF-Ts)	tsf BH06230	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	307
Q8KHX9	EFTU_BARHE	reviewed	Elongation factor Tu (EF-Tu)	tuf1 tufB BH06020; tuf2 tufA BH10530	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	391
Q6G2G5	ENGB_BARHE	reviewed	Probable GTP-binding protein EngB	engB BH12420	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	215
Q8L202	ENO_BARHE	reviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno BH05720	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	422
Q6G2I3	EX7L_BARHE	reviewed	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	xseA BH12220	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	475
Q6G4D2	EX7S_BARHE	reviewed	Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit)	xseB BH04340	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	84
Q6G3K4	FABH_BARHE	reviewed	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III)	fabH BH07630	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	324
Q8VQ22	FABZ_BARHE	reviewed	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ BH06300	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	155
Q6G5F1	FMT_BARHE	reviewed	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt BH00750	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	311
Q6G4F1	FOLD_BARHE	reviewed	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	folD BH03940	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	299
Q6G4T2	FPG_BARHE	reviewed	Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	mutM fpg BH02510	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	291
Q8L1Z9	G6PI_BARHE	reviewed	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi BH01370	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	559
Q6G3E9	GATA_BARHE	reviewed	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.-)	gatA BH08240	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	494
Q6G3Y7	GATB_BARHE	reviewed	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB BH05950	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	499
Q6G3F0	GATC_BARHE	reviewed	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-)	gatC BH08230	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	95
Q6G3J8	GCH1_BARHE	reviewed	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE BH07690	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	206
Q6G1R3	GCP_BARHE	reviewed	Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp (t(6)A37 threonylcarbamoyladenosine biosynthesis protein)	gcp BH16110	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	364
Q6G2F0	GCSH_BARHE	reviewed	Glycine cleavage system H protein	gcvH BH12830	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	122
Q6G2F1	GCSP_BARHE	reviewed	Glycine dehydrogenase [decarboxylating] (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase)	gcvP BH12820	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	931
Q6G5P7	GLMM_BARHE	reviewed	Phosphoglucosamine mutase (EC 5.4.2.10)	glmM BH14740	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	459
Q6G322	GLMS_BARHE	reviewed	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS BH09920	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	607
Q6G321	GLMU_BARHE	reviewed	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU BH09930	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	448
Q6G488	GLNE_BARHE	reviewed	Glutamate-ammonia-ligase adenylyltransferase (EC 2.7.7.42) (Glutamine-synthetase adenylyltransferase) (ATase) ([Glutamate--ammonia-ligase] adenylyltransferase)	glnE BH04800	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	974
Q6G1L3	GLO2_BARHE	reviewed	Hydroxyacylglutathione hydrolase (EC 3.1.2.6) (Glyoxalase II) (Glx II)	gloB BH16640	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	253
Q6G3L3	GLYA_BARHE	reviewed	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	glyA BH07540	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	437
Q6G518	GPDA_BARHE	reviewed	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)	gpsA BH01260	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	340
Q8L1Z7	GPMA_BARHE	reviewed	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	gpmA pgm BH12450	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	206
Q6G2M7	GREA_BARHE	reviewed	Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA BH11700	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	157
Q6G563	GRPE_BARHE	reviewed	Protein GrpE (HSP-70 cofactor)	grpE BH00560	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	220
Q6G5J3	GUAA_BARHE	reviewed	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA BH01820	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	518
Q6G3L8	HFQ_BARHE	reviewed	Protein hfq	hfq BH07490	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	79
Q6G475	HMUV_BARHE	reviewed	Hemin import ATP-binding protein HmuV (EC 3.6.3.-)	hmuV BH04930	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	266
Q6G564	HRCA_BARHE	reviewed	Heat-inducible transcription repressor HrcA	hrcA BH00550	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	356
Q6G5G0	HSLU_BARHE	reviewed	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU BH02080	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	436
Q6G5G1	HSLV_BARHE	reviewed	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV BH02070	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	193
Q6G5S9	HTPX_BARHE	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX BH16000	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	345
Q6G3U8	HUTH_BARHE	reviewed	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH BH06500	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	512
Q6G252	IF1_BARHE	reviewed	Translation initiation factor IF-1	infA BH14140	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	72
Q6G4W7	IF2_BARHE	reviewed	Translation initiation factor IF-2	infB BH02150	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	845
Q6G570	IF3_BARHE	reviewed	Translation initiation factor IF-3	infC BH00490	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	172
Q6G3K3	IHFA_BARHE	reviewed	Integration host factor subunit alpha (IHF-alpha)	ihfA himA BH07640	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	108
Q6G2T6	ILVC_BARHE	reviewed	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC BH10890	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	339
Q6G543	ILVD_BARHE	reviewed	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD BH00980	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	612
Q6G3Z8	ISPDF_BARHE	reviewed	Bifunctional enzyme IspD/IspF [Includes: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT); 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)]	ispDF BH05820	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	397
Q6G4E4	ISPE_BARHE	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE BH04210	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	302
Q6G1X4	ISPG_BARHE	reviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG gcpE BH15270	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	413
Q6G4C5	ISPH_BARHE	reviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	ispH lytB BH04410	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	343
Q6G2Y6	KAD_BARHE	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk BH10300	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	192
Q6G546	KCY_BARHE	reviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk BH00940	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	215
Q6G409	KDSA_BARHE	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA BH05710	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	279
Q6G4U6	KDSB_BARHE	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB BH02360	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	243
Q6G439	KGUA_BARHE	reviewed	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk BH05390	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	222
Q6G4C4	KHSE_BARHE	reviewed	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB BH04420	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	319
Q6G5D6	KTHY_BARHE	reviewed	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk BH08460	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	215
Q6G550	LEPA_BARHE	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA BH00710	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	601
Q6G5D9	LEXA_BARHE	reviewed	LexA repressor (EC 3.4.21.88)	lexA BH08420	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	234
Q6G2L7	LGT_BARHE	reviewed	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	lgt BH11800	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	292
Q6G401	LIPA_BARHE	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA BH05790	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	320
Q6G3I3	LIPB_BARHE	reviewed	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB BH07850	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	245
Q6G4R2	LLDD_BARHE	reviewed	L-lactate dehydrogenase [cytochrome] (EC 1.1.2.3)	lldD BH02710	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	383
Q6G3A6	LOLD_BARHE	reviewed	Lipoprotein-releasing system ATP-binding protein LolD (EC 3.6.3.-)	lolD BH08770	Bartonella henselae (strain ATCC 49882 / Houston 1) (Rochalimaea henselae)	226
